Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
7.912;8;60395;10018;22.0;6;1;1;1
0.218;10079;3517;107;59253.0;1;1;0;0
9.715;15;33057;10018;22.0;15;1;1;1
0.0;8824;47932;10018;7547.0;1;1;0;0
11.553;8;16375;10018;22.0;7;1;1;0
19.779;10079;22;4718;21166.0;26;1;1;1
121.422;8;28751;10018;22.0;2;1;1;0
0.055;10080;65327;10018;8000.0;6;0;1;1
9.866;10079;22;78;56170.0;19;1;1;1
0.0;10079;23;8656;3810.0;1;1;0;0
0.044;10080;51949;10018;8000.0;6;0;1;1
148.019;8;59706;10018;22.0;2;1;1;1
0.073;10080;61016;10018;8000.0;6;0;1;1
0.074;10079;8000;10019;52188.0;7;0;1;1
0.085;10079;8000;10019;61944.0;7;0;1;1
0.0;10079;23;9698;48495.0;1;1;0;0
0.073;10079;8000;10019;50156.0;7;0;1;1
20.726;1137;38772;10018;22.0;24;1;1;1
9.743;10079;22;15;55216.0;19;1;1;1
0.079;10079;8000;10019;59388.0;7;0;1;1
18.17;10079;22;4718;59302.0;26;1;1;1
11.049;10079;22;11;36419.0;22;1;1;1
9.293;10079;22;28;33770.0;6;1;0;0
10.511;79;32785;10018;22.0;19;1;1;1
8.683;79;45184;10018;22.0;15;1;1;1
8.753;10079;22;11;17393.0;11;1;1;0
0.93;7870;24322;10018;22.0;6;1;1;1
121.893;10079;22;8;61136.0;8;1;1;1
19.376;10079;22;1137;27153.0;26;1;1;1
12.801;11;21947;10018;22.0;16;1;1;1
9.266;10079;22;23;48773.0;19;1;1;1
7.438;8;37963;10018;22.0;7;1;1;1
0.03;10079;2289;109;53541.0;1;1;0;0
19.539;4708;2023;10018;22.0;24;1;1;1
9.661;14;51400;10018;22.0;15;1;1;1
6.933;8;45584;10018;22.0;5;1;1;0
6.2;8;30961;10018;22.0;5;1;1;1
0.04;10080;63853;10018;8000.0;6;0;1;1
18.258;4740;16976;10018;22.0;24;1;1;1
19.688;10079;22;1137;55683.0;26;1;1;1
0.984;7870;65451;10018;22.0;6;1;1;1
120.44;10079;22;8;11476.0;10;1;1;1
0.062;10080;62805;10018;8000.0;6;0;1;1
9.557;10079;22;23;48638.0;19;1;1;1
13.619;10079;22;9481;55209.0;23;1;1;1
0.0;10079;6379;8828;44738.0;1;1;0;0
0.015;10079;58876;31;123.0;1;1;0;0
0.0;63;58313;10018;137.0;1;1;0;0
16.294;11;14184;10018;22.0;8;1;1;1
0.067;10080;60020;10018;8000.0;6;0;1;1
0.0;10079;23;4287;31129.0;1;1;0;0
0.07;10079;8000;10019;62105.0;7;0;1;1
0.056;10080;55978;10018;8000.0;6;0;1;1
8.132;27;35394;10018;22.0;17;1;1;1
0.0;10079;23;5839;17776.0;1;1;0;0
19.447;4708;51476;10018;22.0;24;1;1;1
0.0;1510;30694;10018;7547.0;1;1;0;0
0.0;9185;13172;10018;7547.0;1;1;0;0
18.837;11;59439;10018;22.0;16;1;1;1
21.837;4708;22844;10018;22.0;26;1;1;1
0.056;10079;8000;10019;62208.0;7;0;1;1
0.0;1852;32918;10018;23.0;1;1;0;0
0.0;10079;23;5458;49447.0;1;1;0;0
180.028;10080;1224;10018;8000.0;12;0;1;1
0.06;10079;8000;10019;53558.0;7;0;1;1
0.053;10079;8000;10019;61926.0;7;0;1;1
120.968;10079;22;8;25084.0;4;1;1;1
23.585;4739;23186;10018;22.0;28;1;1;1
24.41;10079;22;9481;54189.0;30;1;1;1
0.0;10079;2323;9964;19252.0;1;1;0;0
0.038;10080;61908;10018;8000.0;6;0;1;1
0.054;10080;54128;10018;8000.0;6;0;1;1
9.6;10079;22;24;55063.0;19;1;1;1
18.976;10079;22;4687;2709.0;26;1;1;1
0.0;10079;23;5344;65444.0;1;1;0;0
6.257;10079;22;8;27793.0;8;1;1;0
0.05;10080;64343;10018;8000.0;6;0;1;1
0.071;10079;8000;10019;51708.0;7;0;1;1
21.798;8493;64115;10018;22.0;24;1;1;1
0.06;10079;8000;10019;61999.0;7;0;1;1
0.0;408;35346;10018;123.0;1;1;0;0
0.0;13;28877;10018;23.0;1;1;0;0
0.0;5116;51193;10018;23.0;1;1;0;0
24.389;4740;56082;10018;22.0;25;1;1;1
120.924;10079;22;8;13746.0;10;1;1;1
0.972;7870;13605;10018;22.0;6;1;1;1
0.948;7870;43582;10018;22.0;6;1;1;1
0.051;10079;8000;10019;60515.0;7;0;1;1
0.0;628;57643;10018;119.0;1;1;0;0
0.047;10080;53096;10018;8000.0;6;0;1;1
14.756;2;3354;10018;22.0;15;1;1;0
19.243;10079;22;4719;21224.0;26;1;1;1
0.072;10079;8000;10019;52988.0;7;0;1;1
122.887;8;50733;10018;22.0;6;1;0;1
0.064;10079;8000;10019;62032.0;7;0;1;1
5.969;10079;22;1592;57826.0;14;1;1;1
19.937;10079;22;4719;25546.0;26;1;1;1
0.051;10079;8000;10019;55933.0;7;0;1;1
0.016;10079;54611;31;123.0;1;1;0;0
15.445;10079;22;8;57171.0;5;1;0;0
0.062;10080;63922;10018;8000.0;6;0;1;1
121.809;8;49167;10018;22.0;4;1;0;0
0.047;10079;8000;10019;62643.0;7;0;1;1
0.046;10080;62898;10018;8000.0;6;0;1;1
10.602;10079;22;7;53483.0;12;1;1;0
0.065;10080;58336;10018;8000.0;6;0;1;1
0.088;10079;8000;10019;58368.0;7;0;1;1
0.201;10079;8000;10019;56678.0;7;0;1;1
9.641;11;28898;10018;22.0;15;1;1;1
19.728;4739;7894;10018;22.0;24;1;1;1
23.379;4739;11336;10018;22.0;26;1;1;1
0.046;10079;8000;10019;51670.0;7;0;1;1
23.242;10079;22;8;24034.0;4;1;1;0
14.883;10079;22;4581;3429.0;18;1;1;0
0.057;10079;8000;10019;59448.0;7;0;1;1
9.749;79;60790;10018;22.0;15;1;1;1
0.0;10079;8888;8409;54038.0;1;1;0;0
0.072;10080;51276;10018;8000.0;6;0;1;1
0.051;10080;52491;10018;8000.0;6;0;1;1
9.657;17;40839;10018;22.0;17;1;1;1
10.107;10079;22;17;55626.0;19;1;1;1
0.0;8955;62739;10018;23.0;1;1;0;0
0.946;7870;12275;10018;22.0;6;1;1;1
0.068;10080;64995;10018;8000.0;6;0;1;1
2.912;8319;29523;10018;22.0;13;1;0;0
10.425;6018;14070;10018;22.0;14;1;1;1
0.08;10080;51186;10018;8000.0;6;0;1;1
0.057;10080;59251;10018;8000.0;6;0;1;1
0.085;10079;8000;10019;49396.0;7;0;1;1
0.069;10079;8000;10019;50760.0;7;0;1;1
0.096;10079;8000;10019;64909.0;7;0;1;1
0.0;10079;0;6848;3.3;1;1;0;0
0.0;10079;2323;8883;35799.0;1;1;0;0
0.083;10079;8000;10019;61976.0;7;0;1;1
0.0;10079;0;47;3.3;1;1;0;0
21.07;1137;36345;10018;22.0;25;1;1;1
6.097;10079;22;8;42430.0;6;1;1;0
20.322;4441;37958;10018;22.0;28;1;1;1
8.591;14;49357;10018;22.0;17;1;1;1
19.714;4708;5256;10018;22.0;24;1;1;1
21.723;10079;22;4719;41110.0;28;1;1;1
0.093;10079;8000;10019;60654.0;7;0;1;1
12.608;10079;22;3;1062.0;18;1;1;0
18.177;9355;1599;10018;22.0;15;1;1;0
0.048;10079;8000;10019;64500.0;7;0;1;1
0.09;10079;8000;10019;63758.0;7;0;1;1
9.705;28;40548;10018;22.0;17;1;1;1
121.417;10079;22;8;61038.0;12;1;1;1
9.933;10079;22;14;43454.0;19;1;1;1
10.239;10079;22;15;52709.0;19;1;1;1
33.0;10079;22;8;60893.0;8;1;0;0
0.073;10080;55530;10018;8000.0;6;0;1;1
13.992;3;2777;10018;22.0;14;1;1;0
16.421;4739;19766;10018;22.0;24;1;1;1
23.75;10079;22;1137;52070.0;27;1;1;1
19.296;1137;65498;10018;22.0;26;1;1;1
0.001;10079;23;2237;32989.0;1;1;0;0
9.706;10079;22;15;46532.0;19;1;1;1
0.986;7870;40206;10018;22.0;6;1;1;1
0.0;10079;23;6127;7334.0;1;1;0;0
0.071;10079;8000;10019;51400.0;7;0;1;1
19.89;1137;42517;10018;22.0;24;1;1;1
10.679;17;47279;10018;22.0;17;1;1;1
0.076;10080;61422;10018;8000.0;6;0;1;1
0.0;9973;42659;10018;39876.0;1;1;0;0
11.361;840;33192;10018;22.0;20;1;1;1
0.989;10080;61823;10018;8000.0;6;0;1;1
0.083;10079;8000;10019;52598.0;7;0;1;1
0.0;10079;23;8023;29308.0;1;1;0;0
20.187;10079;22;4718;21608.0;24;1;1;1
0.078;10080;61526;10018;8000.0;6;0;1;1
9.372;77;50433;10018;22.0;15;1;1;1
20.336;1137;27939;10018;22.0;23;1;1;0
0.052;10079;8000;10019;53073.0;7;0;1;1
0.0;10079;0;253;0.0;1;1;0;0
0.064;10080;59918;10018;8000.0;6;0;1;1
19.328;1137;44548;10018;22.0;24;1;1;1
0.078;10079;8000;10019;56179.0;7;0;1;1
12.92;10079;22;23;59481.0;25;1;1;1
1.056;10079;3391;434;47034.0;1;1;0;0
101.272;10079;23;868;61139.0;2;1;0;0
0.0;10079;994;9624;39113.0;1;1;0;0
0.061;10080;62002;10018;8000.0;6;0;1;1
15.595;3;3071;10018;22.0;18;1;1;0
0.054;10079;8000;10019;52423.0;7;0;1;1
321.778;10079;8000;10019;54934.0;14;0;1;1
8.233;10079;22;16;47629.0;19;1;1;1
0.053;10080;51753;10018;8000.0;6;0;1;1
14.471;10079;22;4581;4845.0;18;1;1;0
9.371;10079;22;15;52022.0;19;1;1;1
9.902;10079;22;77;35943.0;19;1;1;1
31.311;1137;16815;10018;22.0;5;1;0;0
9.906;8;21002;10018;22.0;8;1;1;1
0.0;5936;64874;10018;23.0;1;1;0;0
0.0;7315;10569;10018;23.0;1;1;0;0
0.054;10080;63763;10018;8000.0;6;0;1;1
5.939;8;63584;10018;22.0;7;1;1;1
36.04;10079;22;4581;1826.0;11;1;1;0
0.0;10079;9080;723;34680.0;1;1;0;0
30.996;10079;22;2723;25685.0;6;1;0;0
37.435;8;25607;10018;22.0;4;1;1;1
0.072;10080;62728;10018;8000.0;6;0;1;1
0.0;1102;57850;10018;23.0;1;1;0;0
0.063;10080;54126;10018;8000.0;6;0;1;1
0.991;10079;22;7826;25959.0;5;1;1;1
0.044;10080;57472;10018;8000.0;6;0;1;1
2.318;3569;48946;10018;22.0;14;1;1;1
28.638;1137;29771;10018;22.0;27;1;1;1
0.0;6757;55918;10018;23.0;1;1;0;0
0.059;1487;53281;10018;3527.0;2;1;0;0
0.041;10080;64602;10018;8000.0;6;0;1;1
9.867;15;40952;10018;22.0;17;1;1;1
1.357;10079;445;1211;3271.0;3;1;0;0
0.0;10079;79;1917;55412.0;1;1;0;0
0.083;10080;62553;10018;8000.0;6;0;1;1
10.321;10079;22;11;56101.0;19;1;1;1
10.898;10079;22;15;56356.0;18;1;1;1
30.999;4318;14352;10018;22.0;1;1;0;0
9.742;23;53416;10018;22.0;17;1;1;1
20.234;10079;22;2;3792.0;20;1;1;0
0.0;10079;23;4079;36590.0;1;1;0;0
0.045;10079;8000;10019;53152.0;7;0;1;1
0.959;10079;22;7826;41024.0;5;1;1;1
0.037;10079;8000;10019;64648.0;7;0;1;1
0.0;9192;2676;10018;23.0;1;1;0;0
0.0;9965;5065;10018;5060.0;1;1;0;0
0.073;10079;8000;10019;52475.0;7;0;1;1
0.061;10079;8000;10019;61750.0;7;0;1;1
0.0;2015;34740;10018;5358.0;1;1;0;0
0.0;10079;23;867;44499.0;1;1;0;0
0.0;10044;50194;10018;23.0;1;1;0;0
0.048;10079;8000;10019;62340.0;7;0;1;1
0.068;10080;57241;10018;8000.0;6;0;1;1
0.0;10079;5358;246;7645.0;1;1;0;0
7.211;10079;22;9988;57977.0;14;1;1;1
0.079;10079;8000;10019;60781.0;7;0;1;1
2.422;3569;34647;10018;22.0;12;1;1;1
122.894;10079;22;8;22083.0;9;1;1;1
0.001;10079;21;1537;42282.0;1;1;0;0
33.359;9535;54309;10018;22.0;7;1;1;1
0.048;10079;8000;10019;56365.0;7;0;1;1
0.079;10080;64279;10018;8000.0;6;0;1;1
0.053;10080;55602;10018;8000.0;6;0;1;1
10.179;10079;22;27;38965.0;20;1;1;1
0.059;10080;51195;10018;8000.0;6;0;1;1
0.078;10079;8000;10019;49164.0;7;0;1;1
0.0;10079;7547;9193;7606.0;1;1;0;0
0.053;10079;8000;10019;59086.0;7;0;1;1
0.05;10080;56621;10018;8000.0;6;0;1;1
0.0;4651;33400;10018;7547.0;1;1;0;0
10.061;23;45737;10018;22.0;18;1;1;1
9.623;11;27206;10018;22.0;17;1;1;1
5.954;10079;22;8;52651.0;7;1;1;0
5.549;11;58435;10018;22.0;6;1;1;1
22.598;4739;15992;10018;22.0;28;1;1;1
10.277;10079;22;28;59187.0;19;1;1;1
9.602;10079;22;27;40969.0;19;1;1;1
0.0;980;5067;10018;5060.0;1;1;0;0
0.082;10080;60945;10018;8000.0;6;0;1;1
0.0;4501;20379;10018;23.0;1;1;0;0
10.075;10079;22;79;53804.0;19;1;1;1
0.053;10079;8000;10019;56087.0;7;0;1;1
0.074;10079;8000;10019;51326.0;7;0;1;1
77.273;34;65317;10018;22.0;15;1;0;0
0.054;10079;8000;10019;51869.0;7;0;1;1
0.069;10080;50328;10018;8000.0;6;0;1;1
0.049;10080;51994;10018;8000.0;6;0;1;1
15.679;11;48657;10018;22.0;18;1;1;1
0.058;10080;58894;10018;8000.0;6;0;1;1
0.057;10079;8000;10019;59804.0;7;0;1;1
5.433;10079;22;8;20434.0;5;1;0;0
0.084;10080;50768;10018;8000.0;6;0;1;1
0.075;10080;61414;10018;8000.0;6;0;1;1
10.021;11;34828;10018;22.0;18;1;1;1
9.821;28;42456;10018;22.0;17;1;1;1
0.074;10080;52046;10018;8000.0;6;0;1;1
0.074;10080;54865;10018;8000.0;6;0;1;1
7.418;10079;22;8;54857.0;5;1;0;0
11.941;10079;22;2300;48202.0;23;1;1;1
8.98;16;33543;10018;22.0;17;1;1;1
16.043;10079;22;6842;43876.0;23;1;1;1
0.0;10079;0;426;0.0;1;1;0;0
0.0;7312;6000;10018;3306.0;1;1;0;0
6.469;8;17742;10018;22.0;7;1;1;1
0.048;10079;8000;10019;57117.0;7;0;1;1
9.412;10079;22;16;47286.0;19;1;1;1
0.079;10080;59280;10018;8000.0;6;0;1;1
0.073;10080;54969;10018;8000.0;6;0;1;1
9.502;10079;22;17;46301.0;19;1;1;1
18.15;1137;3926;10018;22.0;24;1;1;1
0.07;10079;8000;10019;58812.0;7;0;1;1
0.056;10080;52169;10018;8000.0;6;0;1;1
20.48;4708;18902;10018;22.0;24;1;1;1
0.0;2640;5131;10018;5060.0;1;1;0;0
19.795;10079;22;4718;37136.0;26;1;1;1
14.886;10079;22;11;44566.0;23;1;1;1
0.047;10080;52395;10018;8000.0;6;0;1;1
6.838;7;31721;10018;22.0;3;1;1;1
12.728;3;3977;10018;22.0;13;1;1;0
20.082;1137;64843;10018;22.0;25;1;1;1
0.074;10080;49242;10018;8000.0;6;0;1;1
0.104;10080;61503;10018;8000.0;6;0;1;1
10.237;17;44618;10018;22.0;17;1;1;1
0.307;3803;12966;10018;22.0;2;1;0;0
0.062;10079;8000;10019;61251.0;7;0;1;1
0.055;10079;8000;10019;56818.0;7;0;1;1
0.967;10079;22;7826;41945.0;5;1;1;1
9.381;11;36114;10018;22.0;17;1;1;1
0.088;10080;55940;10018;8000.0;6;0;1;1
0.054;10080;60373;10018;8000.0;6;0;1;1
16.633;2;4429;10018;22.0;15;1;1;0
12.549;10079;22;56;59937.0;23;1;1;1
18.551;10079;22;1137;14616.0;26;1;1;1
7.722;10079;22;8;52747.0;9;1;1;0
10.554;479;50001;10018;22.0;17;1;1;1
0.0;10079;2323;2442;60416.0;1;1;0;0
0.076;10079;8000;10019;39031.0;7;0;1;1
0.045;10079;8000;10019;51399.0;7;0;1;1
30.999;4719;15131;10018;22.0;1;1;0;0
19.103;1137;64267;10018;22.0;24;1;1;1
0.059;10079;8000;10019;49790.0;7;0;1;1
0.062;10080;58455;10018;8000.0;6;0;1;1
3.475;8;55384;10018;22.0;2;1;0;0
22.886;8;28115;10018;22.0;5;1;1;0
0.046;10080;58482;10018;8000.0;6;0;1;1
0.0;10079;2375;6402;59830.0;1;1;0;0
0.93;7870;23785;10018;22.0;6;1;1;1
0.0;9014;58813;10018;5358.0;1;1;0;0
0.245;10080;53102;10018;8000.0;6;0;1;1
13.119;11;27646;10018;22.0;22;1;1;1
9.16;10079;22;78;36933.0;20;1;1;1
0.077;10079;8000;10019;49479.0;7;0;1;1
0.0;6114;44671;10018;5358.0;1;1;0;0
9.936;10079;22;77;60609.0;19;1;1;1
11.023;11;20158;10018;22.0;19;1;1;1
0.043;10080;53974;10018;8000.0;6;0;1;1
120.496;8;55506;10018;22.0;5;1;1;1
0.086;10079;8000;10019;57382.0;7;0;1;1
0.31;450;4751;10018;8000.0;6;1;1;0
31.004;10079;22;8;63420.0;7;1;0;0
10.757;10079;22;77;40407.0;19;1;1;1
0.0;6159;7334;10018;23.0;1;1;0;0
0.0;4052;6000;10018;3306.0;1;1;0;0
0.947;10079;22;7826;26522.0;5;1;1;1
120.9;8;38077;10018;22.0;5;1;1;1
0.0;1452;54067;10018;23.0;1;1;0;0
17.821;10079;22;4718;18200.0;26;1;1;1
3.034;10079;22;3458;11032.0;14;1;1;1
16.748;4441;19741;10018;22.0;24;1;1;1
0.046;10079;8000;10019;59405.0;7;0;1;1
23.557;4740;15662;10018;22.0;28;1;1;1
84.725;10079;22;8;59311.0;12;1;1;1
0.0;9221;3727;10018;5358.0;1;1;0;0
0.061;10080;56948;10018;8000.0;6;0;1;1
0.0;10079;1701;460;57999.0;1;1;0;0
9.473;10079;22;27;54148.0;19;1;1;1
0.06;10079;8000;10019;56350.0;7;0;1;1
0.061;10079;8000;10019;54866.0;7;0;1;1
23.568;1137;4128;10018;22.0;26;1;1;1
5.737;10079;22;11;49372.0;8;1;1;1
126.112;10079;22;8;35960.0;7;1;1;1
0.068;10079;8000;10019;56636.0;7;0;1;1
0.062;10080;57507;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;52980.0;7;0;1;1
2.499;8319;56577;10018;22.0;12;1;0;0
53.516;11;30044;10018;22.0;8;1;1;1
0.963;7870;42022;10018;22.0;6;1;1;1
120.484;10079;22;8;15178.0;10;1;1;1
180.028;10079;8000;10019;1224.0;14;0;1;1
0.074;10080;56795;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;54948.0;7;0;1;1
0.0;4076;59637;10018;5358.0;1;1;0;0
20.904;10079;22;8447;55806.0;27;1;1;1
19.059;1137;3134;10018;22.0;24;1;1;1
0.0;10079;23;6830;21250.0;1;1;0;0
0.979;7870;49951;10018;22.0;6;1;1;1
9.643;10079;22;27;54368.0;19;1;1;1
90.245;8;62908;10018;22.0;4;1;1;0
0.095;10079;8000;10019;53577.0;7;0;1;1
11.273;10079;22;28;38462.0;19;1;1;1
10.017;16;58278;10018;22.0;17;1;1;1
0.0;1389;45259;10018;2375.0;1;1;0;0
18.99;10079;22;4718;32490.0;26;1;1;1
10.962;11;10067;10018;22.0;17;1;1;1
79.078;8;52973;10018;22.0;4;1;1;1
0.061;10080;62702;10018;8000.0;6;0;1;1
9.137;79;50857;10018;22.0;15;1;1;1
0.07;10080;55137;10018;8000.0;6;0;1;1
20.07;4739;39100;10018;22.0;24;1;1;1
0.0;10079;0;7457;3.3;1;1;0;0
0.077;10080;55788;10018;8000.0;6;0;1;1
6.396;8;43631;10018;22.0;5;1;1;1
8.327;17;39419;10018;22.0;15;1;1;1
0.085;10080;51698;10018;8000.0;6;0;1;1
10.88;77;56340;10018;22.0;18;1;1;1
0.0;9721;35906;10018;7547.0;1;1;0;0
8.892;10079;22;14;53079.0;19;1;1;1
5.419;7;51400;10018;22.0;4;1;0;0
21.275;10079;22;4719;43274.0;30;1;1;1
0.0;47;5072;10018;5060.0;1;1;0;0
0.072;10079;8000;10019;58269.0;7;0;1;1
19.552;4740;9682;10018;22.0;24;1;1;1
6.237;10079;22;27;57160.0;18;1;1;1
0.0;10079;23;2262;9551.0;1;1;0;0
0.042;10079;8000;10019;65009.0;7;0;1;1
11.137;10079;22;11;53562.0;23;1;1;1
0.0;3759;32092;10018;23.0;1;1;0;0
11.018;27;51920;10018;22.0;17;1;1;1
0.072;10080;52530;10018;8000.0;6;0;1;1
9.182;10079;22;79;35223.0;19;1;1;1
9.787;24;57862;10018;22.0;15;1;1;1
18.842;10079;22;4718;37742.0;26;1;1;1
0.433;10079;22;4581;3671.0;1;1;0;0
0.0;3406;62178;10018;5358.0;1;1;0;0
1.017;10079;22;1487;56190.0;2;1;0;0
18.436;1137;42103;10018;22.0;24;1;1;1
28.09;4708;9562;10018;22.0;25;1;1;0
0.048;10079;8000;10019;64240.0;7;0;1;1
0.059;10079;8000;10019;63518.0;7;0;1;1
9.955;14;40957;10018;22.0;17;1;1;1
6.386;10079;22;8;28212.0;4;1;1;0
0.056;10079;8000;10019;64903.0;7;0;1;1
9.896;23;60608;10018;22.0;17;1;1;1
2.05;10079;22;3552;48953.0;14;1;1;1
0.065;10080;62811;10018;8000.0;6;0;1;1
0.0;601;6335;10018;7547.0;1;1;0;0
0.077;10079;8000;10019;49240.0;7;0;1;1
10.556;10079;22;23;48641.0;19;1;1;1
0.08;10080;59412;10018;8000.0;6;0;1;1
18.854;4740;25240;10018;22.0;24;1;1;1
0.0;7817;56100;10018;23.0;1;1;0;0
119.995;10080;52992;10018;8000.0;6;0;1;1
0.077;10079;8000;10019;50757.0;7;0;1;1
0.061;10080;52613;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;52154.0;7;0;1;1
0.056;10079;8000;10019;50486.0;7;0;1;1
0.0;10079;23;110;57242.0;1;1;0;0
9.839;11;15574;10018;22.0;15;1;1;1
10.827;28;50017;10018;22.0;17;1;1;1
0.502;10079;22;479;40280.0;12;1;1;1
10.5;79;59967;10018;22.0;15;1;1;1
9.126;10079;22;8;21140.0;10;1;1;0
0.066;10079;8000;10019;60223.0;7;0;1;1
0.046;10079;8000;10019;62642.0;7;0;1;1
0.074;10079;8000;10019;61792.0;7;0;1;1
0.001;6943;10878;10018;23.0;1;1;0;0
0.0;463;22066;10018;2222.0;1;1;0;0
5.544;11;62532;10018;22.0;7;1;1;1
10.786;10079;22;28;44598.0;19;1;1;1
92.548;8;64737;10018;22.0;6;1;1;1
0.062;10079;8000;10019;60843.0;7;0;1;1
10.737;10079;22;24;46438.0;20;1;1;1
120.949;10079;22;8;43196.0;10;1;1;1
19.335;1137;17715;10018;22.0;24;1;1;1
0.107;10079;8000;10019;58132.0;7;0;1;1
11.073;10079;22;11;16776.0;21;1;1;1
10.604;10079;22;23;56513.0;19;1;1;1
0.074;10079;8000;10019;52311.0;7;0;1;1
0.041;10079;8000;10019;64272.0;7;0;1;1
0.054;10079;8000;10019;62233.0;7;0;1;1
0.0;598;11667;10018;23.0;1;1;0;0
0.059;10080;64161;10018;8000.0;6;0;1;1
0.97;10079;22;7826;17825.0;5;1;1;1
20.258;10079;22;4718;41348.0;26;1;1;1
9.483;77;37413;10018;22.0;17;1;1;1
0.058;10079;8000;10019;50229.0;7;0;1;1
0.0;10079;23;9428;5268.0;1;1;0;0
9.313;23;38745;10018;22.0;17;1;1;1
0.0;10079;23;8557;7334.0;1;1;0;0
0.001;250;53;10018;53402.0;1;1;0;0
12.244;840;48775;10018;22.0;15;1;1;1
0.057;10080;49338;10018;8000.0;6;0;1;1
1.078;10079;8000;10019;62549.0;7;0;1;1
0.06;10079;8000;10019;56245.0;7;0;1;1
0.053;10080;56159;10018;8000.0;6;0;1;1
0.995;7870;45040;10018;22.0;6;1;1;1
0.046;10080;64462;10018;8000.0;6;0;1;1
19.049;1137;2645;10018;22.0;24;1;1;1
19.229;1137;50734;10018;22.0;24;1;1;1
0.0;10079;23;9202;19307.0;1;1;0;0
0.058;10079;8000;10019;62713.0;7;0;1;1
85.598;10079;22;7;62441.0;13;1;1;1
0.074;10079;8000;10019;57541.0;7;0;1;1
1.001;10080;59603;10018;8000.0;6;0;1;1
0.0;72;40447;10018;5351.0;1;1;0;0
11.574;8;56019;10018;22.0;6;1;1;1
9.955;27;48403;10018;22.0;17;1;1;1
27.639;10079;22;4687;25906.0;26;1;1;1
0.0;6562;28187;10018;23.0;1;1;0;0
8.97;10079;22;11;61005.0;19;1;1;1
0.047;10080;55123;10018;8000.0;6;0;1;1
0.0;3536;54995;10018;5358.0;1;1;0;0
0.047;10079;8000;10019;59120.0;7;0;1;1
0.055;10080;57020;10018;8000.0;6;0;1;1
0.677;10079;22;478;51892.0;12;1;1;1
0.001;10079;403;1440;80.0;1;1;0;0
9.508;10079;22;15;60776.0;19;1;1;1
0.0;10079;23;2111;37558.0;1;1;0;0
0.0;3452;45843;10018;8080.0;1;1;0;0
0.054;10079;8000;10019;54129.0;7;0;1;1
15.095;9355;3652;10018;22.0;17;1;1;0
0.0;1556;15175;10018;23.0;1;1;0;0
0.055;10079;22;1487;55885.0;4;1;1;1
21.103;10079;22;4719;56552.0;27;1;1;1
0.075;10080;58484;10018;8000.0;6;0;1;1
0.062;10080;52286;10018;8000.0;6;0;1;1
9.735;10079;22;78;35718.0;19;1;1;1
0.001;1898;6000;10018;3306.0;1;1;0;0
0.042;10079;8000;10019;55482.0;7;0;1;1
18.608;10079;22;4719;22758.0;26;1;1;1
9.145;10079;22;27;51347.0;19;1;1;1
135.068;10080;58743;10018;8000.0;4;0;0;1
8.635;15;52455;10018;22.0;18;1;1;1
9.992;11;18094;10018;22.0;15;1;1;1
19.463;4740;39812;10018;22.0;27;1;1;1
6.401;5775;27834;10018;22.0;17;1;1;1
0.068;10080;65188;10018;8000.0;6;0;1;1
0.982;10079;22;7826;44068.0;5;1;1;1
26.575;6567;37856;10018;22.0;24;1;1;1
128.884;10079;22;8;47585.0;11;1;1;1
0.1;10080;58131;10018;8000.0;6;0;1;1
0.063;10080;53677;10018;8000.0;6;0;1;1
0.96;10079;22;7826;51562.0;5;1;1;1
0.065;10079;8000;10019;63699.0;7;0;1;1
0.0;405;3382;10018;161.0;1;1;0;0
0.07;10080;50963;10018;8000.0;6;0;1;1
9.106;28;55163;10018;22.0;18;1;1;1
9.635;10079;22;78;44575.0;19;1;1;1
0.049;10079;8000;10019;56166.0;7;0;1;1
0.071;10079;8000;10019;53058.0;7;0;1;1
75.305;10079;22;8;64430.0;12;1;1;1
0.954;7870;52125;10018;22.0;6;1;1;1
18.741;4708;12099;10018;22.0;24;1;1;1
20.274;10079;22;4718;48974.0;28;1;1;1
10.159;11;55910;10018;22.0;15;1;1;1
9.342;27;55433;10018;22.0;17;1;1;1
60.004;10079;8000;10019;57416.0;7;0;1;1
0.0;2789;5675;10018;5358.0;1;1;0;0
0.079;10080;52019;10018;8000.0;6;0;1;1
5.091;2315;61862;10018;8000.0;5;1;1;1
20.119;1137;44089;10018;22.0;25;1;1;1
19.675;4740;63842;10018;22.0;26;1;1;1
0.069;10079;8000;10019;51087.0;7;0;1;1
20.455;10079;22;1137;45915.0;26;1;1;1
79.793;8;16929;10018;22.0;4;1;1;0
0.055;10079;8000;10019;51553.0;7;0;1;1
8.66;27;48063;10018;22.0;17;1;1;1
0.0;3705;52533;10018;5358.0;1;1;0;0
13.23;10079;22;3;2227.0;18;1;1;0
0.0;7735;8450;10018;23.0;1;1;0;0
0.001;182;60638;10018;8883.0;1;1;0;0
0.056;10079;8000;10019;50541.0;7;0;1;1
0.945;10079;22;7826;35474.0;5;1;1;1
11.716;11;21459;10018;22.0;18;1;1;1
0.093;10079;8000;10019;62941.0;7;0;1;1
123.795;10079;22;8;34874.0;8;1;1;1
0.048;10080;55651;10018;8000.0;6;0;1;1
