Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
0.001;10079;23;7660;18217.0;1;1;0;0
9.606;10079;22;28;41806.0;19;1;1;1
0.966;10079;22;7826;23248.0;5;1;1;1
9.767;10079;22;24;55354.0;19;1;1;1
20.438;10079;22;1137;37005.0;26;1;1;1
12.059;10079;22;8;40522.0;9;1;1;0
0.0;1762;8252;10018;88.0;1;1;0;0
0.064;10079;8000;10019;63149.0;7;0;1;1
0.0;10079;23;729;48326.0;1;1;0;0
8.488;10079;22;11;40464.0;20;1;1;1
121.581;8;46893;10018;22.0;6;1;1;1
14.361;10079;22;3;1714.0;18;1;1;0
0.0;10079;0;980;3.3;1;1;0;0
55.445;8;48982;10018;22.0;3;1;1;0
0.0;10079;23;9156;38186.0;1;1;0;0
9.349;79;56784;10018;22.0;17;1;1;1
0.1;10080;50625;10018;8000.0;6;0;1;1
0.068;10080;56431;10018;8000.0;6;0;1;1
11.898;8;52369;10018;22.0;7;1;1;1
0.063;10079;8000;10019;54991.0;7;0;1;1
10.11;28;51752;10018;22.0;17;1;1;1
6.41;10079;22;8;49527.0;9;1;1;0
120.475;8;17315;10018;22.0;5;1;1;1
121.942;8;10567;10018;22.0;6;1;1;1
5.469;10079;22;8;56355.0;7;1;1;0
13.056;4602;3952;10018;22.0;13;1;1;0
20.385;10079;22;1137;3980.0;26;1;1;1
10.681;11;22937;10018;22.0;16;1;1;1
0.069;10080;60123;10018;8000.0;6;0;1;1
0.0;457;57509;10018;5358.0;1;1;0;0
6.544;10079;22;11;22773.0;9;1;1;1
0.0;6976;60739;10018;7547.0;1;1;0;0
0.076;10079;8000;10019;51547.0;7;0;1;1
10.212;28;48907;10018;22.0;17;1;1;1
0.0;10079;27017;1411;58689.0;1;1;0;0
19.573;10079;22;3953;5503.0;26;1;1;1
6.876;8;44367;10018;22.0;6;1;1;1
24.805;10079;22;8;50176.0;10;1;1;0
10.604;2802;34183;10018;22.0;8;1;1;1
0.217;10079;3391;7701;49214.0;1;1;0;0
9.426;28;58177;10018;22.0;17;1;1;1
9.099;79;59599;10018;22.0;15;1;1;1
9.387;23;37277;10018;22.0;15;1;1;1
0.935;10079;22;7826;12224.0;5;1;1;1
16.489;10079;22;2768;50114.0;23;1;1;1
18.37;10079;22;4718;35970.0;26;1;1;1
5.937;10079;22;8;31175.0;6;1;1;1
9.41;10079;22;17;47955.0;19;1;1;1
18.797;4740;4702;10018;22.0;24;1;1;1
9.22;77;35911;10018;22.0;17;1;1;1
0.058;10079;8000;10019;64106.0;7;0;1;1
0.061;10080;53597;10018;8000.0;5;0;1;1
10.062;11;46612;10018;22.0;15;1;1;1
123.928;8;15831;10018;22.0;6;1;1;0
5.352;6018;50814;10018;22.0;11;1;1;1
0.076;10080;63123;10018;8000.0;6;0;1;1
13.685;10079;22;478;37720.0;12;1;1;1
120.438;7;46159;10018;22.0;5;1;1;1
41.398;10079;22;8;28791.0;9;1;1;0
0.985;10079;22;7826;65323.0;5;1;1;1
0.067;10079;8000;10019;60955.0;7;0;1;1
0.0;3335;4919;10018;7547.0;1;1;0;0
18.361;10079;22;4719;13202.0;29;1;1;1
0.072;10079;8000;10019;58785.0;7;0;1;1
0.083;10080;60721;10018;8000.0;6;0;1;1
18.046;4739;45318;10018;22.0;26;1;1;1
9.259;10079;22;15;35314.0;19;1;1;1
0.0;10079;9050;6775;42421.0;1;1;0;0
35.016;8;12182;10018;22.0;4;1;1;1
9.93;17;48179;10018;22.0;17;1;1;1
0.0;10079;23;857;31770.0;1;1;0;0
121.898;8;20424;10018;22.0;7;1;1;1
0.057;10080;62335;10018;8000.0;6;0;1;1
0.0;10079;0;6472;3.3;1;1;0;0
10.968;11;35810;10018;22.0;17;1;1;1
9.075;79;53144;10018;22.0;17;1;1;1
0.983;7870;23120;10018;22.0;6;1;1;1
0.047;1381;80;10018;48484.0;5;1;1;1
0.07;10079;8000;10019;56881.0;7;0;1;1
18.816;10079;22;4718;3172.0;26;1;1;1
0.218;9255;28970;10018;22.0;2;1;0;0
0.0;521;17454;10018;23.0;1;1;0;0
0.0;1848;14809;10018;23.0;1;1;0;0
0.975;7870;20281;10018;22.0;6;1;1;1
1.391;849;4635;10018;445.0;3;1;0;0
0.072;10080;55859;10018;8000.0;6;0;1;1
0.943;10079;22;7826;59210.0;5;1;1;1
0.048;10079;8000;10019;63706.0;7;0;1;1
0.059;10080;50832;10018;8000.0;6;0;1;1
0.336;1138;42505;10018;22.0;2;1;0;0
0.048;10080;55004;10018;8000.0;6;0;1;1
0.049;10080;63260;10018;8000.0;6;0;1;1
0.0;7092;41950;10018;23.0;1;1;0;0
0.0;10079;2323;6296;52277.0;1;1;0;0
19.112;4740;24794;10018;22.0;24;1;1;1
0.057;10080;60992;10018;8000.0;6;0;1;1
1.19;10079;22;840;34675.0;6;1;1;1
0.0;250;53;10018;43030.0;1;1;0;0
0.925;10079;22;7826;57829.0;5;1;1;1
0.082;10080;56342;10018;8000.0;6;0;1;1
2.906;3569;57290;10018;22.0;12;1;1;1
8.908;10079;22;16;34622.0;19;1;1;1
18.335;1137;15609;10018;22.0;24;1;1;1
9.645;11;28915;10018;22.0;16;1;1;1
0.0;10079;5358;5677;65429.0;1;1;0;0
0.08;10079;8000;10019;62012.0;7;0;1;1
121.481;10079;22;8;45771.0;14;1;1;1
28.19;10079;22;8;31564.0;13;1;1;1
0.053;10079;8000;10019;58304.0;7;0;1;1
0.0;10079;7547;2852;55333.0;1;1;0;0
0.0;937;36600;10018;1024.0;1;1;0;0
0.106;10079;8000;10019;60433.0;7;0;1;1
0.0;7251;14150;10018;7547.0;1;1;0;0
0.088;10079;8000;10019;55436.0;7;0;1;1
0.051;10080;49659;10018;8000.0;6;0;1;1
9.228;10079;22;17;58011.0;19;1;1;1
132.841;10079;22;8;24703.0;11;1;1;1
9.594;10079;22;27;44499.0;19;1;1;1
0.0;10079;0;47;3.3;1;1;0;0
22.46;10079;22;1137;10479.0;27;1;1;1
0.0;10079;0;7458;3.3;1;1;0;0
6.783;10079;22;8;57169.0;11;1;1;1
19.419;4740;48674;10018;22.0;24;1;1;1
0.0;4978;44845;10018;9090.0;1;1;0;0
20.42;1137;50559;10018;22.0;24;1;1;1
0.019;5510;56902;10018;3389.0;2;1;0;0
0.041;10079;8000;10019;62316.0;7;0;1;1
1045.793;10079;22;7885;6920.0;12;1;1;0
20.317;10079;22;4687;63747.0;28;1;1;1
27.953;2876;58049;10018;22.0;23;1;1;1
0.983;10079;22;7826;32686.0;5;1;1;1
0.039;10079;8000;10019;52739.0;7;0;1;1
23.611;4739;5334;10018;22.0;27;1;1;1
27.21;10079;22;7;13681.0;12;1;1;0
13.682;10079;22;3;3632.0;18;1;1;0
90.004;10079;22;8;51769.0;11;1;1;1
10.637;16;40028;10018;22.0;15;1;1;1
20.264;10079;22;4719;32932.0;26;1;1;1
0.061;10079;8000;10019;49606.0;7;0;1;1
0.058;10079;8000;10019;63557.0;7;0;1;1
120.946;8;58963;10018;22.0;5;1;0;1
7.916;15;56999;10018;22.0;15;1;1;1
9.275;11;60075;10018;22.0;15;1;1;1
23.169;10079;22;4718;42122.0;32;1;1;1
7.897;10079;22;5986;22401.0;15;1;1;1
44.457;10079;22;7;20097.0;10;1;1;1
0.05;10079;8000;10019;57746.0;7;0;1;1
18.306;10079;22;1137;15035.0;26;1;1;1
9.227;11;61992;10018;22.0;16;1;1;1
9.55;14;58615;10018;22.0;17;1;1;1
9.581;10079;22;14;38689.0;19;1;1;1
19.208;10079;22;1137;4193.0;26;1;1;1
9.26;27;46089;10018;22.0;18;1;1;1
0.093;10079;8000;10019;64142.0;7;0;1;1
14.916;10079;22;11;16222.0;23;1;1;1
14.578;10079;22;8;40676.0;8;1;1;0
0.058;10079;8000;10019;58309.0;7;0;1;1
6.434;8;41174;10018;22.0;6;1;1;1
0.0;10079;23;1300;62412.0;1;1;0;0
0.048;10079;8000;10019;57374.0;7;0;1;1
0.044;10080;61046;10018;8000.0;6;0;1;1
10.277;14;60145;10018;22.0;15;1;1;1
0.083;10080;53627;10018;8000.0;6;0;1;1
0.159;10079;8000;10019;60658.0;7;0;1;1
20.589;4708;22966;10018;22.0;24;1;1;1
2.408;10079;22;3552;41141.0;14;1;1;1
0.061;10079;8000;10019;52374.0;7;0;1;1
0.062;10080;57340;10018;8000.0;6;0;1;1
0.0;417;42303;10018;23.0;1;1;0;0
17.216;10079;22;4718;14236.0;26;1;1;1
0.075;10079;8000;10019;58436.0;7;0;1;1
0.0;10079;1433;850;6000.0;1;1;0;0
0.089;10079;8000;10019;62096.0;7;0;1;1
0.0;10079;5358;1853;54080.0;1;1;0;0
8.529;10079;22;79;51818.0;19;1;1;1
0.057;10079;8000;10019;62488.0;7;0;1;1
0.048;10080;60073;10018;8000.0;6;0;1;1
0.0;10079;7547;4067;51958.0;1;1;0;0
0.082;10080;49279;10018;8000.0;6;0;1;1
16.305;4739;29082;10018;22.0;24;1;1;1
2.133;10079;22;3458;9172.0;14;1;1;1
9.411;28;48186;10018;22.0;16;1;1;1
17.395;4739;14728;10018;22.0;24;1;1;1
0.104;10080;56461;10018;8000.0;6;0;1;1
0.084;10079;8000;10019;55223.0;7;0;1;1
120.923;8;53796;10018;22.0;6;1;0;1
10.024;10079;22;8;53279.0;12;1;1;0
0.0;2775;56858;10018;7547.0;1;1;0;0
0.055;10079;8000;10019;55889.0;7;0;1;1
0.0;10079;23;598;11667.0;1;1;0;0
120.908;8;15780;10018;22.0;5;1;0;0
10.046;15;55517;10018;22.0;17;1;1;1
0.063;10080;55977;10018;8000.0;6;0;1;1
19.764;4739;64116;10018;22.0;24;1;1;1
5.618;11;42318;10018;22.0;7;1;1;1
0.0;10079;7547;8444;34408.0;1;1;0;0
9.219;10079;22;8382;56167.0;14;1;1;1
0.0;5951;7334;10018;23.0;1;1;0;0
69.828;11;40634;10018;22.0;6;1;1;1
5.432;7;13759;10018;22.0;6;1;1;1
0.0;10079;23;6127;7334.0;1;1;0;0
0.059;10080;51664;10018;8000.0;6;0;1;1
0.0;10079;23;7559;29571.0;1;1;0;0
0.104;10079;8000;10019;52841.0;7;0;1;1
19.687;4739;49550;10018;22.0;24;1;1;1
19.421;10079;22;4718;9546.0;26;1;1;1
7.879;10079;22;5743;40675.0;12;1;1;1
0.073;10079;8000;10019;54403.0;7;0;1;1
19.207;4739;56834;10018;22.0;24;1;1;1
0.0;10079;7547;1602;9864.0;1;1;0;0
0.068;10079;8000;10019;63109.0;7;0;1;1
18.796;10079;22;4718;44832.0;26;1;1;1
10.065;11;47250;10018;22.0;17;1;1;1
0.0;10079;23;329;46217.0;1;1;0;0
0.071;10079;8000;10019;52925.0;7;0;1;1
21.96;1137;45699;10018;22.0;25;1;1;1
0.088;10080;65524;10018;8000.0;6;0;1;1
120.913;10079;22;8;27732.0;3;1;1;1
0.058;10079;8000;10019;63107.0;7;0;1;1
0.063;10079;8000;10019;57416.0;7;0;1;1
0.053;10079;8000;10019;63662.0;7;0;1;1
10.327;10079;22;27;45243.0;19;1;1;1
18.414;4739;39896;10018;22.0;24;1;1;1
3.575;10079;22;5743;35631.0;11;1;1;1
0.048;10079;8000;10019;58741.0;7;0;1;1
9.22;10079;22;77;35911.0;19;1;1;1
10.108;77;34830;10018;22.0;17;1;1;1
0.0;10079;23;6836;45447.0;1;1;0;0
19.223;10079;22;4687;60587.0;26;1;1;1
0.074;10080;60343;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;56000.0;7;0;1;1
0.0;10079;23;1296;23270.0;1;1;0;0
19.044;10079;22;9481;61470.0;11;1;1;1
0.062;10079;8000;10019;62511.0;7;0;1;1
5.485;10079;22;8;59967.0;5;1;1;0
9.016;14;37594;10018;22.0;17;1;1;1
0.098;10079;8000;10019;62662.0;7;0;1;1
0.0;1823;35400;10018;2375.0;1;1;0;0
0.0;10079;23;5075;10116.0;1;1;0;0
4.632;7611;47086;10018;22.0;12;1;1;1
9.94;10079;22;24;36998.0;19;1;1;1
0.0;2561;56969;10018;993.0;1;1;0;0
78.463;10079;22;7;16560.0;17;1;1;1
9.368;27;52266;10018;22.0;15;1;1;1
10.23;17;60589;10018;22.0;17;1;1;1
0.0;10079;23;2320;49861.0;1;1;0;0
7.439;10079;22;16;36775.0;17;1;1;1
34.978;10079;22;4687;47895.0;29;1;1;1
0.063;10079;8000;10019;51794.0;7;0;1;1
16.322;8;30824;10018;22.0;5;1;1;0
22.651;4739;21276;10018;22.0;28;1;1;1
22.308;8132;23561;10018;22.0;12;1;1;1
0.089;10080;49864;10018;8000.0;6;0;1;1
0.045;10079;8000;10019;51240.0;7;0;1;1
1.068;10080;58829;10018;8000.0;6;0;1;1
0.065;10080;57671;10018;8000.0;6;0;1;1
0.724;10079;22;2535;51521.0;5;1;1;1
0.049;10079;8000;10019;50885.0;7;0;1;1
0.0;7680;17132;10018;23.0;1;1;0;0
0.072;10079;8000;10019;60139.0;7;0;1;1
10.249;28;48883;10018;22.0;17;1;1;1
0.042;10080;49436;10018;8000.0;6;0;1;1
9.326;15;43741;10018;22.0;17;1;1;1
120.798;10079;22;8;47782.0;15;1;1;1
9.125;10079;22;11;39658.0;19;1;1;1
0.0;1791;60219;10018;5800.0;1;1;0;0
0.058;10079;8000;10019;57838.0;7;0;1;1
0.069;10080;52256;10018;8000.0;6;0;1;1
0.077;10080;51474;10018;8000.0;6;0;1;1
0.076;10079;8000;10019;60478.0;7;0;1;1
0.0;10079;23;129;23.0;1;1;0;0
0.069;10079;8000;10019;53854.0;7;0;1;1
0.071;10080;50889;10018;8000.0;6;0;1;1
0.047;10080;52444;10018;8000.0;5;0;1;1
10.496;10079;22;11;38912.0;23;1;1;1
120.936;8;26426;10018;22.0;5;1;1;0
0.078;10079;8000;10019;54038.0;7;0;1;1
10.27;10079;22;78;38166.0;19;1;1;1
0.068;10080;59943;10018;8000.0;6;0;1;1
8.311;79;37318;10018;22.0;16;1;1;1
183.44;10079;22;9481;61873.0;21;1;1;1
0.018;10079;22;1487;56190.0;1;1;0;0
11.106;10079;22;78;37145.0;19;1;1;1
0.0;2675;56114;10018;23.0;1;1;0;0
9.545;15;56818;10018;22.0;17;1;1;1
0.0;1105;31236;10018;54138.0;1;1;0;0
0.076;10079;8000;10019;51246.0;7;0;1;1
2.763;10079;22;34;63464.0;14;1;1;1
0.288;10079;22;8312;55169.0;1;1;0;0
9.362;17;35228;10018;22.0;15;1;1;1
120.46;10079;22;8;30307.0;13;1;1;1
121.811;8;24973;10018;22.0;6;1;0;1
66.991;8;30989;10018;22.0;4;1;1;0
19.734;10079;22;4718;32414.0;26;1;1;1
0.051;10080;62886;10018;8000.0;6;0;1;1
0.079;10080;52141;10018;8000.0;6;0;1;1
10.217;10079;22;79;42807.0;19;1;1;1
1.566;10080;62339;10018;8000.0;6;0;1;1
0.016;10079;55812;31;123.0;1;1;0;0
13.437;10079;22;2;3246.0;18;1;1;0
0.06;10080;58751;10018;8000.0;6;0;1;1
0.0;4224;51873;10018;1099.0;1;1;0;0
0.056;10079;8000;10019;64513.0;7;0;1;1
20.769;10079;22;1137;48865.0;26;1;1;1
77.766;8;36507;10018;22.0;5;1;1;0
9.938;10079;22;9481;44585.0;10;1;1;1
17.366;10079;22;4687;14008.0;26;1;1;1
0.059;10079;8000;10019;52008.0;7;0;1;1
0.0;1581;28238;10018;23.0;1;1;0;0
0.066;10079;8000;10019;53865.0;7;0;1;1
0.0;10079;23;6127;7334.0;1;1;0;0
19.885;4740;22784;10018;22.0;26;1;1;1
2.962;10080;55373;10018;8000.0;6;0;1;1
0.058;10080;59314;10018;8000.0;6;0;1;1
0.051;10079;8000;10019;62751.0;7;0;1;1
18.677;1137;42454;10018;22.0;24;1;1;1
0.0;8010;21378;10018;23.0;1;1;0;0
14.525;3;3320;10018;22.0;15;1;1;0
9.607;17;54800;10018;22.0;18;1;1;1
0.053;10079;8000;10019;63010.0;7;0;1;1
6.341;10079;22;478;52488.0;15;1;1;1
0.0;4161;21008;10018;11832.0;1;1;0;0
18.689;8493;43274;10018;22.0;24;1;1;1
0.0;2678;19303;10018;23.0;1;1;0;0
6.942;10079;22;8;42260.0;6;1;1;0
0.063;10079;8000;10019;57799.0;7;0;1;1
0.078;10079;8000;10019;65009.0;7;0;1;1
0.0;1384;5698;10018;5060.0;1;1;0;0
0.047;10079;8000;10019;62592.0;7;0;1;1
1.044;10080;64200;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;59702.0;7;0;1;1
1.919;3569;39127;10018;22.0;14;1;1;1
0.0;6149;52302;10018;23.0;1;1;0;0
9.417;15;34242;10018;22.0;19;1;1;1
0.001;2378;4935;10018;3389.0;1;1;0;0
2.202;33;58956;10018;22.0;12;1;0;0
0.979;7870;37392;10018;22.0;6;1;1;1
0.075;10080;64940;10018;8000.0;5;0;1;1
0.052;10080;63100;10018;8000.0;6;0;1;1
16291.778;10080;49195;10018;8082.0;1061;0;1;0
0.0;10079;0;599;3.2;1;1;0;0
0.065;10079;8000;10019;52526.0;7;0;1;1
9.47;10079;22;15;42543.0;19;1;1;1
16.816;10079;22;4718;62644.0;26;1;1;1
0.0;10079;0;47;3.3;1;1;0;0
0.087;10079;8000;10019;61685.0;7;0;1;1
0.0;10079;5358;4890;34337.0;1;1;0;0
23.595;10079;22;1137;40474.0;29;1;1;1
9.013;11;19431;10018;22.0;14;1;1;1
1.997;10079;22;478;39010.0;12;1;1;1
0.059;10079;8000;10019;51793.0;7;0;1;1
0.928;7870;50795;10018;22.0;6;1;1;1
0.934;10079;22;7826;41868.0;5;1;1;1
10.049;16;34335;10018;22.0;17;1;1;1
0.063;10080;61541;10018;8000.0;6;0;1;1
0.052;10080;54919;10018;8000.0;6;0;1;1
10.462;11;11929;10018;22.0;15;1;1;1
9.704;10079;22;16;58145.0;19;1;1;1
0.0;10079;23;6469;34142.0;1;1;0;0
8.566;10079;22;15;36025.0;19;1;1;1
17.597;2;2380;10018;22.0;15;1;1;0
11.232;10079;22;840;52836.0;19;1;1;1
0.993;7870;9845;10018;22.0;6;1;1;1
7.474;8;56497;10018;22.0;3;1;0;0
0.049;10080;57552;10018;8000.0;6;0;1;1
10.173;10079;22;77;46160.0;19;1;1;1
30.997;5864;65266;10018;22.0;1;1;0;0
9.649;10079;22;78;53425.0;19;1;1;1
0.0;10079;6789;7181;59365.0;1;1;0;0
0.0;10079;3306;2849;27899.0;1;1;0;0
0.054;10080;49422;10018;8000.0;6;0;1;1
7.08;8;52553;10018;22.0;8;1;1;1
0.056;10080;58117;10018;8000.0;6;0;1;1
0.106;10080;56452;10018;8000.0;6;0;1;1
0.09;10080;52698;10018;8000.0;6;0;1;1
0.0;10079;23;4027;63645.0;1;1;0;0
10.467;10079;22;24;32918.0;19;1;1;1
7.463;8;42856;10018;22.0;2;1;0;0
0.0;10079;23;8557;7334.0;1;1;0;0
0.0;10079;4848;1177;58022.0;1;1;0;0
0.04;10079;8000;10019;63352.0;7;0;1;1
6.409;8;30792;10018;22.0;6;1;0;1
5.471;10079;22;8;55590.0;4;1;1;0
0.553;10079;22;479;38783.0;11;1;1;1
0.063;10079;8000;10019;59054.0;7;0;1;1
0.081;10080;53512;10018;8000.0;6;0;1;1
18.883;10079;22;4718;65106.0;26;1;1;1
0.076;10080;53199;10018;8000.0;6;0;1;1
9.677;79;42528;10018;22.0;15;1;1;1
19.873;4739;56948;10018;22.0;26;1;1;1
9.991;8;55109;10018;22.0;8;1;1;1
0.0;2442;39466;10018;2095.0;1;1;0;0
0.049;10079;8000;10019;55794.0;7;0;1;1
30.997;10079;22;8;38922.0;7;1;0;0
0.045;10080;63914;10018;8000.0;6;0;1;1
0.094;10080;59326;10018;8000.0;6;0;1;1
8.079;6018;25620;10018;22.0;11;1;1;1
0.054;10080;57117;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;58048.0;7;0;1;1
9.219;28;39490;10018;22.0;17;1;1;1
0.08;10080;60106;10018;8000.0;6;0;1;1
21.745;1380;5934;10018;22.0;25;1;1;1
20.319;4708;65181;10018;22.0;28;1;1;1
120.796;10079;22;8;52468.0;15;1;1;1
0.05;10079;8000;10019;60447.0;7;0;1;1
0.0;10079;23;2315;11949.0;1;1;0;0
0.969;7870;20971;10018;22.0;6;1;1;1
0.0;10079;23;7864;19156.0;1;1;0;0
9.267;10079;22;11;43994.0;19;1;1;1
8.524;23;38206;10018;22.0;17;1;1;1
10.964;10079;22;17;54500.0;20;1;1;1
5.934;10079;22;8;44052.0;6;1;1;0
0.062;10080;56383;10018;8000.0;6;0;1;1
14.437;3;1938;10018;22.0;16;1;1;0
0.046;10079;8000;10019;61402.0;7;0;1;1
0.055;10080;63533;10018;8000.0;6;0;1;1
0.057;10080;59914;10018;8000.0;6;0;1;1
10.216;10079;22;28;35494.0;21;1;1;1
15.706;10079;22;2;2337.0;18;1;1;0
0.0;469;6580;10018;23.0;1;1;0;0
2.649;8319;32275;10018;22.0;12;1;0;0
18.548;4740;8810;10018;22.0;26;1;1;1
0.054;10080;55771;10018;8000.0;6;0;1;1
0.075;10080;55627;10018;8000.0;6;0;1;1
11.71;10079;22;8;41880.0;7;1;1;0
3.608;478;40712;10018;22.0;14;1;1;1
0.049;10080;63012;10018;8000.0;6;0;1;1
10.907;10079;22;27;46456.0;20;1;1;1
0.063;10080;56522;10018;8000.0;6;0;1;1
0.086;10080;50487;10018;8000.0;6;0;1;1
0.066;10080;55714;10018;8000.0;6;0;1;1
0.0;244;3666;10018;23.0;1;1;0;0
16.559;10079;22;11;24549.0;28;1;1;1
135.064;10080;65246;10018;8000.0;4;0;0;1
0.064;10080;49371;10018;8000.0;6;0;1;1
21.066;10079;22;9481;17012.0;24;1;1;1
0.058;10080;54076;10018;8000.0;6;0;1;1
120.435;10079;22;8;11768.0;12;1;1;1
120.926;8;38735;10018;22.0;5;1;1;0
0.1;10080;63865;10018;8000.0;6;0;1;1
20.242;1137;34003;10018;22.0;26;1;1;1
1.001;10079;445;6708;2896.0;3;1;0;0
0.058;10080;58863;10018;8000.0;6;0;1;1
0.0;5262;63147;10018;7547.0;1;1;0;0
24.814;4708;61456;10018;22.0;28;1;1;1
0.052;10080;53042;10018;8000.0;6;0;1;1
15.852;9355;1282;10018;22.0;18;1;1;0
198.361;10079;22;8;33608.0;14;1;1;1
49.011;10079;22;7;48255.0;6;1;1;0
0.0;351;35371;10018;27017.0;1;1;0;0
0.0;10079;23;5946;41291.0;1;1;0;0
0.0;3870;14051;10018;23.0;1;1;0;0
9.092;10079;22;15;55819.0;19;1;1;1
0.502;366;42842;10018;22.0;2;1;0;0
0.069;10080;57259;10018;8000.0;5;0;1;1
0.075;10079;8000;10019;55509.0;7;0;1;1
24.293;4740;59606;10018;22.0;27;1;1;1
0.0;10079;23;7583;50735.0;1;1;0;0
15.463;8;53842;10018;22.0;2;1;0;0
8.497;78;37149;10018;22.0;17;1;1;1
22.772;10079;22;4687;12601.0;27;1;1;1
0.0;63;43485;10018;520.0;1;1;0;0
8.559;10079;22;8;11857.0;7;1;1;0
120.413;10079;22;8;31387.0;16;1;1;1
0.063;10079;8000;10019;51618.0;7;0;1;1
0.064;10080;52009;10018;8000.0;6;0;1;1
19.701;4739;21562;10018;22.0;24;1;1;1
9.08;11;16894;10018;22.0;14;1;1;1
20.856;10079;22;4718;64894.0;26;1;1;1
121.902;7;47617;10018;22.0;7;1;1;1
0.053;10079;8000;10019;56227.0;7;0;1;1
0.072;10080;51383;10018;8000.0;6;0;1;1
0.052;10079;8000;10019;52633.0;7;0;1;1
9.076;28;59037;10018;22.0;17;1;1;1
20.699;10079;22;1137;22037.0;26;1;1;1
0.0;10079;5358;5026;60874.0;1;1;0;0
9.558;10079;22;11;11072.0;19;1;1;1
0.052;10079;8000;10019;53415.0;7;0;1;1
9.227;10079;22;11;37430.0;19;1;1;1
18.756;4739;10422;10018;22.0;24;1;1;1
9.717;15;34971;10018;22.0;15;1;1;1
0.17;10080;55076;10018;8000.0;5;0;1;1
5.65;11;15101;10018;22.0;7;1;1;1
0.0;3627;36295;10018;23.0;1;1;0;0
0.054;10080;52892;10018;8000.0;6;0;1;1
9.016;10079;22;14;37594.0;19;1;1;1
0.057;10079;8000;10019;50716.0;7;0;1;1
0.0;10079;23;1822;42884.0;1;1;0;0
0.085;10080;58437;10018;8000.0;6;0;1;1
0.0;10079;23;7245;54072.0;1;1;0;0
9.074;23;48645;10018;22.0;18;1;1;1
5.536;10079;22;8;27718.0;5;1;1;1
0.076;10079;8000;10019;65099.0;7;0;1;1
10.582;27;38831;10018;22.0;17;1;1;1
0.052;10079;8000;10019;60925.0;7;0;1;1
19.238;10079;22;4718;34298.0;26;1;1;1
21.967;10079;22;4718;48812.0;29;1;1;1
0.052;10079;8000;10019;52489.0;7;0;1;1
0.0;382;1562;10018;2323.0;1;1;0;0
0.0;10079;990;126;990.0;1;1;0;0
14.327;10079;22;9304;3198.0;18;1;1;0
0.073;10080;53682;10018;8000.0;6;0;1;1
0.237;10079;27017;4332;56174.0;1;1;0;0
0.098;10080;62279;10018;8000.0;6;0;1;1
1.243;6615;3956;10018;445.0;3;1;0;0
13.347;10079;22;9481;13833.0;24;1;1;1
0.053;10079;8000;10019;56353.0;7;0;1;1
0.058;10079;8000;10019;50811.0;7;0;1;1
10.289;10079;22;8;49331.0;8;1;1;0
0.063;10080;60800;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;49392.0;7;0;1;1
10.312;11;61475;10018;22.0;17;1;1;1
0.077;10079;8000;10019;50244.0;7;0;1;1
0.0;10079;23;6600;2255.0;1;1;0;0
6.279;10079;22;8;50869.0;8;1;1;1
15.077;8;61292;10018;22.0;5;1;1;0
0.076;10079;8000;10019;55517.0;7;0;1;1
0.055;10080;50449;10018;8000.0;6;0;1;1
0.0;2519;7396;10018;5358.0;1;1;0;0
0.016;3251;52857;10018;22.0;2;1;0;0
22.916;4739;4588;10018;22.0;27;1;1;1
19.925;10079;22;1137;58109.0;26;1;1;1
0.052;10080;60138;10018;8000.0;6;0;1;1
5.806;10079;22;689;56787.0;6;1;1;1
10.992;10079;22;78;48909.0;19;1;1;1
10.499;10079;22;840;53376.0;19;1;1;1
0.053;10080;59754;10018;8000.0;6;0;1;1
0.0;3321;385;10018;5358.0;1;1;0;0
19.874;10079;22;1137;38769.0;26;1;1;1
0.058;10079;8000;10019;63735.0;7;0;1;1
14.587;10079;22;840;37502.0;21;1;1;1
0.057;10079;8000;10019;58453.0;7;0;1;1
18.315;1137;5665;10018;22.0;24;1;1;1
0.0;4800;7454;10018;23.0;1;1;0;0
9.46;8;46190;10018;22.0;4;1;0;0
0.048;10079;8000;10019;63430.0;7;0;1;1
0.0;10079;0;8052;3.3;1;1;0;0
0.051;10079;8000;10019;63688.0;7;0;1;1
8.692;79;38951;10018;22.0;19;1;1;1
12.497;10079;22;11;14432.0;24;1;1;1
18.637;4740;63676;10018;22.0;25;1;1;1
18.189;10079;22;4718;33192.0;26;1;1;1
0.064;10079;8000;10019;58387.0;7;0;1;1
0.062;10080;49881;10018;8000.0;6;0;1;1
0.0;10079;23;1390;31317.0;1;1;0;0
0.974;7870;59081;10018;22.0;6;1;1;1
18.079;4740;36304;10018;22.0;24;1;1;1
0.0;10079;23;8557;7334.0;1;1;0;0
1.513;10079;3389;6310;10004.0;3;1;0;0
0.063;10079;8000;10019;65162.0;7;0;1;1
22.776;10079;22;4718;29408.0;26;1;1;1
121.942;10079;22;8;63414.0;17;1;1;1
20.059;4739;63236;10018;22.0;24;1;1;1
0.016;31;123;10018;47201.0;1;1;0;0
0.0;10079;1991;8827;13944.0;1;1;0;0
16.954;1137;52146;10018;22.0;26;1;1;1
19.338;4739;43880;10018;22.0;24;1;1;1
11.08;10079;22;11;52070.0;23;1;1;1
